Stockname,Date,Volume
S&P500,29/09/2021,290350000
S&P500,30/09/2021,354830000
S&P500,01/10/2021,427580000
S&P500,04/10/2021,396860000
S&P500,05/10/2021,311520000
S&P500,06/10/2021,322170000
S&P500,07/10/2021,273290000
S&P500,08/10/2021,238080000
S&P500,11/10/2021,256820000
S&P500,12/10/2021,319010000
S&P500,13/10/2021,316220000
S&P500,14/10/2021,338540000
S&P500,15/10/2021,327870000
S&P500,18/10/2021,312640000
S&P500,19/10/2021,278510000
S&P500,20/10/2021,265750000
S&P500,21/10/2021,298390000
S&P500,22/10/2021,346290000
S&P500,25/10/2021,267220000
S&P500,26/10/2021,321910000
S&P500,27/10/2021,354180000
S&P500,28/10/2021,337400000
S&P500,29/10/2021,399400000
S&P500,01/11/2021,292880000
S&P500,02/11/2021,304510000
S&P500,03/11/2021,262540000
S&P500,04/11/2021,307640000
S&P500,05/11/2021,344600000
S&P500,08/11/2021,284400000
S&P500,09/11/2021,258020000
S&P500,10/11/2021,278390000
S&P500,11/11/2021,270320000
S&P500,12/11/2021,293180000
S&P500,15/11/2021,280660000
S&P500,16/11/2021,308290000
S&P500,17/11/2021,358310000
S&P500,18/11/2021,435080000
S&P500,19/11/2021,408840000
S&P500,22/11/2021,420810000
S&P500,23/11/2021,392520000
S&P500,24/11/2021,280960000
S&P500,26/11/2021,324580000
S&P500,29/11/2021,416040000
S&P500,30/11/2021,678800000
S&P500,01/12/2021,496000000
S&P500,02/12/2021,466900000
S&P500,03/12/2021,439550000
S&P500,06/12/2021,416720000
S&P500,07/12/2021,474940000
S&P500,08/12/2021,387650000
S&P500,09/12/2021,353020000
S&P500,10/12/2021,361200000
S&P500,13/12/2021,441110000
S&P500,14/12/2021,440900000
S&P500,15/12/2021,424720000
S&P500,16/12/2021,473620000
S&P500,17/12/2021,750480000
S&P500,20/12/2021,386590000
S&P500,21/12/2021,346080000
S&P500,22/12/2021,281930000
S&P500,23/12/2021,247420000
S&P500,27/12/2021,244350000
S&P500,28/12/2021,239090000
S&P500,29/12/2021,213480000
S&P500,30/12/2021,205620000
S&P500,31/12/2021,213200000
