Cryptocurrency,Date,Open,High,Low,Close,Adj Close,Volume,Volatility,R,Returns
USD Coin,11/10/2018,1.009940028,1.031229973,1.001729965,1.009780049,1.009780049,4177290,3%,0.000158573,0.015857262
USD Coin,12/10/2018,1.00861001,1.018710017,1.001139998,1.012719989,1.012719989,1322240,2%,0.002911465,0.291146523
USD Coin,13/10/2018,1.014449954,1.020290017,1.003550053,1.007429957,1.007429957,698507,2%,-0.005223587,-0.522358746
USD Coin,14/10/2018,1.007259965,1.022510052,1.004920006,1.016309977,1.016309977,982750,2%,0.008814528,0.881452762
USD Coin,15/10/2018,1.016899943,1.113729954,0.998372018,1.026800036,1.026800036,10660400,11%,0.010321713,1.032171296
USD Coin,16/10/2018,1.027230024,1.035509944,1.01899004,1.021430016,1.021430016,2124080,2%,-0.00522986,-0.522986042
USD Coin,17/10/2018,1.024039984,1.026530027,1.010579944,1.012189984,1.012189984,1102740,2%,-0.009046172,-0.904617164
USD Coin,18/10/2018,1.014660001,1.020619988,1.009230018,1.014889956,1.014889956,1182450,1%,0.002667455,0.266745496
USD Coin,19/10/2018,1.014750004,1.01643002,1.006309986,1.006979942,1.006979942,715078,1%,-0.007793961,-0.779396146
USD Coin,20/10/2018,1.007490039,1.013630033,1.002550006,1.00643003,1.00643003,299871,1%,-0.000546101,-0.05461007
USD Coin,21/10/2018,1.006819963,1.019610047,1.003200054,1.012899995,1.012899995,509276,2%,0.006428629,0.642862871
USD Coin,22/10/2018,1.012310028,1.024799943,1.003290057,1.009299994,1.009299994,1211160,2%,-0.003554153,-0.355415278
USD Coin,23/10/2018,1.009230018,1.017959952,1.007470012,1.010589957,1.010589957,1503840,1%,0.001278078,0.127807761
USD Coin,24/10/2018,1.009379983,1.012089968,1.002380013,1.010020018,1.010020018,923940,1%,-0.000563967,-0.056396722
USD Coin,25/10/2018,1.010460019,1.013689995,1.001899958,1.007969975,1.007969975,1365520,1%,-0.002029704,-0.202970448
USD Coin,26/10/2018,1.006109953,1.015519977,1.003520012,1.011630058,1.011630058,950623,1%,0.003631143,0.36311427
USD Coin,27/10/2018,1.012079954,1.014889956,1.001070023,1.008239985,1.008239985,712963,1%,-0.0033511,-0.335110028
USD Coin,28/10/2018,1.006620049,1.014960051,1.002730012,1.011070013,1.011070013,282707,1%,0.0028069,0.280689972
USD Coin,29/10/2018,1.010830045,1.019000053,1.00553,1.008370042,1.008370042,1983680,1%,-0.00267041,-0.267040973
USD Coin,30/10/2018,1.00643003,1.010859966,1.003010035,1.004680037,1.004680037,715882,1%,-0.003659375,-0.365937522
USD Coin,31/10/2018,1.00672996,1.008730054,0.994032979,0.996385992,0.996385992,1279360,1%,-0.00825541,-0.82554103
USD Coin,01/11/2018,0.996412992,1.018399954,0.991167009,0.992501974,0.992501974,1800480,3%,-0.003898105,-0.389810525
USD Coin,02/11/2018,0.992896974,1.00801003,0.988213003,0.999969006,0.999969006,2042390,2%,0.007523442,0.752344245
USD Coin,03/11/2018,1.000280023,1.008299947,0.997810006,1.003790021,1.003790021,1402480,1%,0.003821134,0.382113379
USD Coin,04/11/2018,1.004009962,1.008090019,0.982746005,0.997668982,0.997668982,2144200,3%,-0.006097928,-0.609792812
USD Coin,05/11/2018,0.996996999,1.007449985,0.996702015,0.998748004,0.998748004,1287400,1%,0.001081544,0.108154398
USD Coin,06/11/2018,1.002490044,1.005059958,0.997110009,1.000519991,1.000519991,2241070,1%,0.001774208,0.177420778
USD Coin,07/11/2018,1.001440048,1.011610031,0.997180998,1.004299998,1.004299998,2589880,1%,0.003778043,0.377804281
USD Coin,08/11/2018,1.003829956,1.007210016,0.99862498,1.00383997,1.00383997,3423190,1%,-0.000458059,-0.0458059
USD Coin,09/11/2018,1.004070044,1.013610005,1.001940012,1.008039951,1.008039951,3478250,1%,0.004183916,0.418391558
USD Coin,10/11/2018,1.00711,1.029729962,0.99585402,1.010959983,1.010959983,2497760,3%,0.002896742,0.289674188
USD Coin,11/11/2018,1.012639999,1.019930005,0.996740997,1.009009957,1.009009957,4726130,2%,-0.001928885,-0.192888501
USD Coin,12/11/2018,1.008559942,1.015140057,1.00059998,1.013200045,1.013200045,6446540,1%,0.004152672,0.415267192
USD Coin,13/11/2018,1.008260012,1.022230029,0.999477029,1.012820005,1.012820005,6483310,2%,-0.000375088,-0.037508804
USD Coin,14/11/2018,1.017629981,1.043339968,0.999077022,1.023069978,1.023069978,24013300,4%,0.010120231,1.012023093
USD Coin,15/11/2018,1.020670056,1.061390042,1.007850051,1.018309951,1.018309951,18776600,5%,-0.004652689,-0.465268949
USD Coin,16/11/2018,1.017120004,1.039409995,1.006180048,1.03026998,1.03026998,9247040,3%,0.01174498,1.17449796
USD Coin,17/11/2018,1.033439994,1.039330006,1.006160021,1.009119987,1.009119987,5537380,3%,-0.020528593,-2.052859284
USD Coin,18/11/2018,1.009619951,1.01462996,1.001180053,1.01188004,1.01188004,5735460,1%,0.002735109,0.273510853
USD Coin,19/11/2018,1.012030005,1.052170038,1.001309991,1.020190001,1.020190001,27873100,5%,0.008212397,0.821239676
USD Coin,20/11/2018,1.015879989,1.056699991,1.00722003,1.019950032,1.019950032,43293600,5%,-0.000235219,-0.023521922
USD Coin,21/11/2018,1.024119973,1.032050014,1.008919954,1.014410019,1.014410019,20164000,2%,-0.005431652,-0.543165169
USD Coin,22/11/2018,1.012850046,1.02256,1.006160021,1.01947999,1.01947999,11556600,2%,0.004997951,0.499795052
USD Coin,23/11/2018,1.016129971,1.027830005,1.008329988,1.020609975,1.020609975,17717500,2%,0.001108393,0.110839336
USD Coin,24/11/2018,1.017179966,1.039690018,1.011049986,1.022959948,1.022959948,19409700,3%,0.002302518,0.230251789
USD Coin,25/11/2018,1.026870012,1.040130019,0.990265012,1.025959969,1.025959969,23476200,5%,0.002932687,0.293268665
USD Coin,26/11/2018,1.018309951,1.058809996,1.015509963,1.037410021,1.037410021,29734800,4%,0.01116033,1.116033043
USD Coin,27/11/2018,1.032420039,1.037999988,0.995527983,1.012099981,1.012099981,13622700,4%,-0.024397335,-2.439733472
USD Coin,28/11/2018,1.008710027,1.025850058,1.003720045,1.011639953,1.011639953,23327400,2%,-0.000454529,-0.045452886
USD Coin,29/11/2018,1.011675954,1.020604014,1.003919959,1.014597058,1.014597058,18025473,2%,0.002923081,0.292308111
USD Coin,30/11/2018,1.013566971,1.020449042,1.00406599,1.010396957,1.010396957,14143221,2%,-0.004139674,-0.413967384
USD Coin,01/12/2018,1.012817979,1.025342941,1.000193954,1.00819695,1.00819695,14198649,2%,-0.002177369,-0.217736942
USD Coin,02/12/2018,1.008255005,1.031792045,0.993287027,1.01277101,1.01277101,10761895,4%,0.004536872,0.453687193
USD Coin,03/12/2018,1.011119008,1.016582966,1.000216007,1.009749055,1.009749055,12188098,2%,-0.002983849,-0.298384873
USD Coin,04/12/2018,1.009027958,1.01642704,1.003540039,1.012794971,1.012794971,12556999,1%,0.003016508,0.301650845
USD Coin,05/12/2018,1.011455059,1.01859796,1.004891992,1.013633013,1.013633013,14257800,1%,0.000827454,0.082745405
USD Coin,06/12/2018,1.010985017,1.02166903,1.002132058,1.018265963,1.018265963,21637768,2%,0.004570638,0.457063826
USD Coin,07/12/2018,1.017930984,1.025060058,1.002380967,1.011307955,1.011307955,29947363,2%,-0.006833193,-0.683319297
USD Coin,08/12/2018,1.011297941,1.02757597,1.006569982,1.022182941,1.022182941,17724714,2%,0.010753388,1.075338783
USD Coin,09/12/2018,1.018798947,1.032773972,1.013916969,1.018252969,1.018252969,14831259,2%,-0.003844686,-0.38446862
USD Coin,10/12/2018,1.018170953,1.029119968,1.014796019,1.024693012,1.024693012,12987868,1%,0.006324601,0.632460071
USD Coin,11/12/2018,1.02523303,1.037340999,1.017228961,1.020336032,1.020336032,12104531,2%,-0.004251986,-0.425198598
USD Coin,12/12/2018,1.021955967,1.042865038,0.989759982,1.022770047,1.022770047,10392693,5%,0.002385504,0.23855036
USD Coin,13/12/2018,1.036771059,1.036771059,0.98298502,1.01591301,1.01591301,8569160,5%,-0.006704379,-0.670437853
USD Coin,14/12/2018,1.015233994,1.028429985,1.012029052,1.017292023,1.017292023,11571584,2%,0.001357413,0.135741254
USD Coin,15/12/2018,1.01839304,1.021464944,0.995121002,0.997940004,0.997940004,8595919,3%,-0.019023071,-1.902307145
USD Coin,16/12/2018,1.00484097,1.041059971,0.998009026,1.011960983,1.011960983,9383751,4%,0.014049922,1.404992219
USD Coin,17/12/2018,1.027451992,1.033969045,0.998067975,1.014232993,1.014232993,18392475,4%,0.002245156,0.224515558
USD Coin,18/12/2018,1.014194965,1.020584941,1.000012994,1.009853959,1.009853959,24572396,2%,-0.004317582,-0.431758193
USD Coin,19/12/2018,1.009052992,1.020859957,1.002078056,1.019230008,1.019230008,46352135,2%,0.009284559,0.928455937
USD Coin,20/12/2018,1.021234989,1.024417996,1.006773949,1.015118957,1.015118957,58976758,2%,-0.004033488,-0.403348756
USD Coin,21/12/2018,1.016415954,1.024196982,1.006100059,1.015426993,1.015426993,46603504,2%,0.000303449,0.030344897
USD Coin,22/12/2018,1.012441993,1.019031048,0.997087002,1.010668039,1.010668039,26222950,2%,-0.004686653,-0.468665308
USD Coin,23/12/2018,1.008020997,1.017750978,1.005426049,1.010718942,1.010718942,23629168,1%,5.03651E-05,0.005036507
USD Coin,24/12/2018,1.010748982,1.021427989,0.998427987,1.01157105,1.01157105,43621601,2%,0.000843071,0.084307117
USD Coin,25/12/2018,1.010195017,1.028385043,1.008046031,1.011736989,1.011736989,27610569,2%,0.000164041,0.01640412
USD Coin,26/12/2018,1.013208985,1.021890044,1.006778955,1.013623953,1.013623953,19786403,1%,0.001865073,0.18650735
USD Coin,27/12/2018,1.015598059,1.033882022,1.011579037,1.017480016,1.017480016,23019282,2%,0.003804234,0.380423418
USD Coin,28/12/2018,1.017390013,1.018527031,0.978582978,1.011209965,1.011209965,28974098,4%,-0.006162333,-0.616233332
USD Coin,29/12/2018,1.01088202,1.04025805,1.002529025,1.021664977,1.021664977,22783697,4%,0.010339111,1.033911125
USD Coin,30/12/2018,1.019605041,1.025472999,1.009649992,1.01316905,1.01316905,18537225,2%,-0.008315766,-0.831576598
USD Coin,31/12/2018,1.012398005,1.025764942,1.00523603,1.016564965,1.016564965,20975704,2%,0.003351775,0.335177533
USD Coin,01/01/2019,1.018946052,1.022230029,1.008677006,1.013301015,1.013301015,17007853,1%,-0.003210764,-0.321076415
USD Coin,02/01/2019,1.014261961,1.02026403,1.009168029,1.018172979,1.018172979,18125812,1%,0.004808013,0.4808013
USD Coin,03/01/2019,1.014457941,1.022562027,1.009953976,1.013576984,1.013576984,15279811,1%,-0.004513963,-0.45139628
USD Coin,04/01/2019,1.015246987,1.017634988,1.001057982,1.008159995,1.008159995,17203036,2%,-0.005344428,-0.534442811
USD Coin,05/01/2019,1.006732941,1.01611805,1.00245297,1.011010051,1.011010051,15428171,1%,0.002826987,0.282698749
USD Coin,06/01/2019,1.010750055,1.015288949,0.989169002,1.010107994,1.010107994,18503989,3%,-0.000892233,-0.089223316
USD Coin,07/01/2019,1.009508967,1.01216805,1.001628995,1.005357981,1.005357981,18697630,1%,-0.004702481,-0.47024807
USD Coin,08/01/2019,1.006054044,1.016626954,1.004016042,1.007918,1.007918,23189996,1%,0.002546376,0.254637606
USD Coin,09/01/2019,1.00661397,1.011260986,1.000763059,1.002264023,1.002264023,23000567,1%,-0.005609561,-0.560956089
USD Coin,10/01/2019,1.002841949,1.034793019,1.001950026,1.013103962,1.013103962,51534670,3%,0.010815453,1.081545269
USD Coin,11/01/2019,1.016942024,1.017006993,1.007704973,1.014734983,1.014734983,25279715,1%,0.001609925,0.16099251
USD Coin,12/01/2019,1.014780998,1.017493963,1.007727027,1.010691047,1.010691047,12617410,1%,-0.003985215,-0.398521466
USD Coin,13/01/2019,1.010934949,1.026268005,1.008317947,1.011108994,1.011108994,16808894,2%,0.000413527,0.041352674
USD Coin,14/01/2019,1.011011958,1.016634941,0.998744011,1.007591963,1.007591963,25825886,2%,-0.00347839,-0.347839025
USD Coin,15/01/2019,1.007457972,1.017956972,1.006510019,1.012068987,1.012068987,26459207,1%,0.004443291,0.444329078
USD Coin,16/01/2019,1.01323998,1.017729044,1.007982969,1.012362957,1.012362957,25957206,1%,0.000290464,0.02904645
USD Coin,17/01/2019,1.010017991,1.044891953,1.009570003,1.03035295,1.03035295,41708422,3%,0.0177703,1.777029964
USD Coin,18/01/2019,1.02906096,1.035452008,1.009829998,1.013115048,1.013115048,18899249,3%,-0.016730094,-1.673009398
USD Coin,19/01/2019,1.009876966,1.014775991,1.002609968,1.011410952,1.011410952,15830400,1%,-0.001682037,-0.16820368
USD Coin,20/01/2019,1.012287021,1.028619051,1.010475039,1.016669035,1.016669035,14934092,2%,0.005198761,0.519876054
USD Coin,21/01/2019,1.015444994,1.02276504,1.006685972,1.012547016,1.012547016,12277261,2%,-0.004054435,-0.405443529
USD Coin,22/01/2019,1.013007998,1.016688943,1.006482005,1.008540988,1.008540988,18848807,1%,-0.003956387,-0.395638732
USD Coin,23/01/2019,1.008716941,1.013386011,1.006289005,1.008734941,1.008734941,14686835,1%,0.000192311,0.019231099
USD Coin,24/01/2019,1.009251952,1.013039947,1.006649017,1.010270953,1.010270953,19309437,1%,0.001522711,0.152271091
USD Coin,25/01/2019,1.010969043,1.013592958,1.008942962,1.012050033,1.012050033,16078526,0%,0.001760992,0.176099237
USD Coin,26/01/2019,1.01197505,1.015329957,1.006314993,1.012475967,1.012475967,12311593,1%,0.000420863,0.042086337
USD Coin,27/01/2019,1.013715982,1.019325972,1.011610031,1.013942003,1.013942003,17334193,1%,0.001447971,0.1447971
USD Coin,28/01/2019,1.014655948,1.019119978,1.010957003,1.011801958,1.011801958,34421448,1%,-0.002110619,-0.211061891
USD Coin,29/01/2019,1.011793971,1.017393947,1.010076046,1.014050007,1.014050007,26620698,1%,0.002221827,0.222182687
USD Coin,30/01/2019,1.01384306,1.016512036,1.009879947,1.013232946,1.013232946,28233801,1%,-0.00080574,-0.080573982
USD Coin,31/01/2019,1.013162017,1.015769005,1.000758052,1.012485027,1.012485027,30016994,1%,-0.000738151,-0.073815117
USD Coin,01/02/2019,1.011765003,1.031891942,1.00782001,1.015843987,1.015843987,26896947,2%,0.003317541,0.331754057
USD Coin,02/02/2019,1.014754057,1.018363953,1.011024952,1.018337965,1.018337965,23207115,1%,0.002455079,0.24550793
USD Coin,03/02/2019,1.015589952,1.016899943,1.00664103,1.01424396,1.01424396,26365349,1%,-0.004020281,-0.402028086
USD Coin,04/02/2019,1.013759971,1.016734958,1.009284973,1.011425018,1.011425018,24242526,1%,-0.002779353,-0.277935307
USD Coin,05/02/2019,1.01156795,1.014165998,1.005800009,1.008728981,1.008728981,19011789,1%,-0.002665583,-0.266558296
USD Coin,06/02/2019,1.008877039,1.017233968,1.007526994,1.013051033,1.013051033,27032564,1%,0.004284651,0.428465136
USD Coin,07/02/2019,1.013648987,1.024724007,1.008752942,1.011047959,1.011047959,15429983,2%,-0.001977268,-0.19772683
USD Coin,08/02/2019,1.011391997,1.024335027,1.008219004,1.01731205,1.01731205,31291520,2%,0.006195641,0.619564134
USD Coin,09/02/2019,1.017205,1.018622994,1.008242011,1.011700988,1.011700988,21523062,1%,-0.005515576,-0.551557612
USD Coin,10/02/2019,1.011948943,1.020550013,1.010241032,1.014389038,1.014389038,19451268,1%,0.002656961,0.26569612
USD Coin,11/02/2019,1.015701056,1.019636035,1.011723042,1.013288975,1.013288975,19063318,1%,-0.001084459,-0.1084459
USD Coin,12/02/2019,1.012431026,1.019593,1.011379004,1.017773986,1.017773986,28682063,1%,0.004426192,0.442619155
USD Coin,13/02/2019,1.018411994,1.019184947,1.008823991,1.011628032,1.011628032,27483515,1%,-0.006038624,-0.603862372
USD Coin,14/02/2019,1.010975957,1.015570045,1.009053946,1.011428952,1.011428952,27582140,1%,-0.000196791,-0.019679122
USD Coin,15/02/2019,1.011973977,1.016546011,1.003473997,1.011823058,1.011823058,35775279,1%,0.000389653,0.038965259
USD Coin,16/02/2019,1.011505961,1.015648961,1.006994009,1.013239026,1.013239026,44255529,1%,0.001399422,0.139942249
USD Coin,17/02/2019,1.014425039,1.026548028,1.008301973,1.023789048,1.023789048,45168007,2%,0.010412175,1.041217507
USD Coin,18/02/2019,1.023102045,1.03094101,1.001528978,1.012897015,1.012897015,51464756,3%,-0.010638943,-1.063894324
USD Coin,19/02/2019,1.013003945,1.019669056,1.003322959,1.004068971,1.004068971,49393554,2%,-0.008715638,-0.871563822
USD Coin,20/02/2019,1.004050016,1.02046299,0.998658001,1.015740991,1.015740991,41527390,2%,0.011624719,1.162471932
USD Coin,21/02/2019,1.015285969,1.016394019,1.005130053,1.012017012,1.012017012,35317064,1%,-0.003666268,-0.36662683
USD Coin,22/02/2019,1.009835958,1.019425035,1.005460978,1.01573801,1.01573801,32159403,1%,0.003676814,0.367681444
USD Coin,23/02/2019,1.014065981,1.037757993,1.007200956,1.012145042,1.012145042,36243964,3%,-0.003537298,-0.353729796
USD Coin,24/02/2019,1.013239026,1.028911948,0.998950005,1.007181048,1.007181048,51756152,3%,-0.00490443,-0.490442952
USD Coin,25/02/2019,1.004343033,1.022758961,1.004343033,1.017585993,1.017585993,52796841,2%,0.010330759,1.033075874
USD Coin,26/02/2019,1.016229987,1.021518946,1.011172056,1.011172056,1.011172056,42569527,1%,-0.006303091,-0.630309051
USD Coin,27/02/2019,1.012675047,1.021757007,1.008285046,1.015962005,1.015962005,38328217,1%,0.004737026,0.473702614
USD Coin,28/02/2019,1.015192032,1.019919038,1.010602951,1.013672948,1.013672948,31630079,1%,-0.002253093,-0.22530929
USD Coin,01/03/2019,1.013116956,1.02372396,1.010856032,1.010856032,1.010856032,21097111,1%,-0.002778919,-0.277891949
USD Coin,02/03/2019,1.01009202,1.020117044,1.008077979,1.00998497,1.00998497,18482080,1%,-0.000861708,-0.086170755
USD Coin,03/03/2019,1.008705974,1.014853954,1.006930947,1.01197505,1.01197505,17429846,1%,0.001970405,0.197040544
USD Coin,04/03/2019,1.010313988,1.017490983,1.010313988,1.015483022,1.015483022,23960578,1%,0.003466461,0.346646072
USD Coin,05/03/2019,1.015727043,1.016844988,1.010612011,1.016844988,1.016844988,32016571,1%,0.0013412,0.13412003
USD Coin,06/03/2019,1.017554045,1.02075398,1.011850953,1.013903022,1.013903022,24347412,1%,-0.00289323,-0.289322964
USD Coin,07/03/2019,1.013458014,1.017763972,1.011247993,1.013484955,1.013484955,24225454,1%,-0.000412334,-0.041233429
USD Coin,08/03/2019,1.014444947,1.021450996,1.01058197,1.014518976,1.014518976,27535813,1%,0.001020263,0.102026317
USD Coin,09/03/2019,1.014161944,1.020488977,1.011230946,1.01235795,1.01235795,24550954,1%,-0.002130099,-0.213009914
USD Coin,10/03/2019,1.014304996,1.022843003,1.010445952,1.019503951,1.019503951,21622742,1%,0.007058769,0.705876895
USD Coin,11/03/2019,1.020557046,1.021482944,1.010478973,1.013620019,1.013620019,25473881,1%,-0.005771368,-0.577136764
USD Coin,12/03/2019,1.013249993,1.01652801,1.007853985,1.012156963,1.012156963,25249458,1%,-0.001443397,-0.144339652
USD Coin,13/03/2019,1.012820959,1.019184947,1.010846972,1.013291955,1.013291955,32955078,1%,0.001121359,0.112135932
USD Coin,14/03/2019,1.013373971,1.020238996,1.012436032,1.017089963,1.017089963,30654411,1%,0.003748187,0.374818723
USD Coin,15/03/2019,1.016306043,1.019619942,1.014160037,1.015259981,1.015259981,30356979,1%,-0.001799233,-0.179923298
USD Coin,16/03/2019,1.016044021,1.018656969,1.011297941,1.015427947,1.015427947,35637112,1%,0.000165441,0.016544126
USD Coin,17/03/2019,1.015051961,1.023566961,1.014361024,1.019448996,1.019448996,38655614,1%,0.003959955,0.395995458
USD Coin,18/03/2019,1.020424962,1.022032022,1.010794044,1.015398026,1.015398026,41889761,1%,-0.003973686,-0.397368588
USD Coin,19/03/2019,1.015599966,1.021018982,1.014353991,1.016152024,1.016152024,34394867,1%,0.000742565,0.074256473
USD Coin,20/03/2019,1.016868949,1.017714977,1.009989977,1.01415801,1.01415801,43164011,1%,-0.001962318,-0.196231837
USD Coin,21/03/2019,1.01364398,1.016827941,1.010555983,1.01404798,1.01404798,43135935,1%,-0.000108494,-0.010849411
